+-------------------------------------+---------------------------------------------------------------------------------------+---------+----------+---------+-----------+---------------------------------------------------------------------------+--------+-------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+-------------------------------------+---------------------------------------------------------------------------------------+---------+----------+---------+-----------+---------------------------------------------------------------------------+--------+-------------------------------------------------------------+
| Mod name                            | Registry name                                                                         | BlockID | Subtypes | Item ID | Item meta | Display name                                                              | Exists | Ore Dict keys                                               |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle01_stone_grey                                                 |     302 |    false |    4394 |         0 | Gray Candle                                                               | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle01_stone_lightblue                                            |     295 |    false |    4387 |         0 | Light Blue Candle                                                         | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle01_stone_lightgrey                                            |     303 |    false |    4395 |         0 | Silver Candle                                                             | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle01_stone_lime                                                 |     292 |    false |    4384 |         0 | Lime Candle                                                               | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle01_stone_magenta                                              |     298 |    false |    4390 |         0 | Magenta Candle                                                            | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle01_stone_natural                                              |     288 |    false |    4380 |         0 | Candle                                                                    | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle01_stone_orange                                               |     290 |    false |    4382 |         0 | Orange Candle                                                             | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle01_stone_pink                                                 |     299 |    false |    4391 |         0 | Pink Candle                                                               | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle01_stone_purple                                               |     297 |    false |    4389 |         0 | Purple Candle                                                             | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle01_stone_red                                                  |     289 |    false |    4381 |         0 | Red Candle                                                                | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle01_stone_white                                                |     304 |    false |    4396 |         0 | White Candle                                                              | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle01_stone_yellow                                               |     291 |    false |    4383 |         0 | Yellow Candle                                                             | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle02                                                            |     305 |    false |    4397 |         0 | Thin Cast Iron Candle                                                     | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle02_diamond                                                    |     311 |    false |    4403 |         0 | Thin Diamond Candle                                                       | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle02_emerald                                                    |     310 |    false |    4402 |         0 | Thin Emerald Candle                                                       | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle02_glass                                                      |     313 |    false |    4405 |         0 | Thin Glass Candle                                                         | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle02_gold                                                       |     307 |    false |    4399 |         0 | Thin Gold Candle                                                          | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle02_iron                                                       |     306 |    false |    4398 |         0 | Thin Iron Candle                                                          | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle02_lapis                                                      |     312 |    false |    4404 |         0 | Thin Lapis Lazuli Candle                                                  | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle02_redstone                                                   |     309 |    false |    4401 |         0 | Thin Redstone Candle                                                      | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle02_stone                                                      |     308 |    false |    4400 |         0 | Thin Stone Candle                                                         | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle03                                                            |     314 |    false |    4406 |         0 | Rustic Oak Wood Candle                                                    | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle03_acacia                                                     |     316 |    false |    4408 |         0 | Rustic Acacia Wood Candle                                                 | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle03_birch                                                      |     315 |    false |    4407 |         0 | Rustic Birch Wood Candle                                                  | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle03_darkoak                                                    |     317 |    false |    4409 |         0 | Rustic Dark Oak Wood Candle                                               | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle03_jungle                                                     |     318 |    false |    4410 |         0 | Rustic Jungle Wood Candle                                                 | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle03_spruce                                                     |     319 |    false |    4411 |         0 | Rustic Spruce Wood Candle                                                 | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle04                                                            |     320 |    false |    4412 |         0 | Cast Iron Wrapped Wood Candle                                             | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle04_iron                                                       |     321 |    false |    4413 |         0 | Iron Wrapped Wood Candle                                                  | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle05                                                            |     322 |    false |    4414 |         0 | Thick Stone Candle                                                        | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle05_castiron                                                   |     324 |    false |    4416 |         0 | Thick Cast Iron Candle                                                    | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle05_gold                                                       |     325 |    false |    4417 |         0 | Thick Gold Candle                                                         | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle05_iron                                                       |     323 |    false |    4415 |         0 | Thick Iron Candle                                                         | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle06                                                            |     326 |    false |    4418 |         0 | Cast Iron Chamber Candlestick                                             | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle06_gold                                                       |     328 |    false |    4420 |         0 | Gold Chamber Candlestick                                                  | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle06_iron                                                       |     327 |    false |    4419 |         0 | Iron Chamber Candlestick                                                  | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07                                                            |     329 |    false |    4421 |         0 | Terracotta Bowl Candle                                                    | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_black                                                      |     345 |    false |    4437 |         0 | Black Terracotta Bowl Candle                                              | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_blue                                                       |     341 |    false |    4433 |         0 | Blue Terracotta Bowl Candle                                               | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_brown                                                      |     342 |    false |    4434 |         0 | Brown Terracotta Bowl Candle                                              | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_cyan                                                       |     339 |    false |    4431 |         0 | Cyan Terracotta Bowl Candle                                               | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_gray                                                       |     337 |    false |    4429 |         0 | Gray Terracotta Bowl Candle                                               | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_green                                                      |     343 |    false |    4435 |         0 | Green Terracotta Bowl Candle                                              | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_lightblue                                                  |     333 |    false |    4425 |         0 | Light Blue Terracotta Bowl Candle                                         | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_lightgray                                                  |     338 |    false |    4430 |         0 | Light Gray Terracotta Bowl Candle                                         | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_lime                                                       |     335 |    false |    4427 |         0 | Lime Terracotta Bowl Candle                                               | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_magenta                                                    |     332 |    false |    4424 |         0 | Magenta Terracotta Bowl Candle                                            | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_orange                                                     |     331 |    false |    4423 |         0 | Orange Terracotta Bowl Candle                                             | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_pink                                                       |     336 |    false |    4428 |         0 | Pink Terracotta Bowl Candle                                               | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_purple                                                     |     340 |    false |    4432 |         0 | Purple Terracotta Bowl Candle                                             | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_red                                                        |     344 |    false |    4436 |         0 | Red Terracotta Bowl Candle                                                | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_stone                                                      |     346 |    false |    4438 |         0 | Stone Bowl Candle                                                         | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_white                                                      |     330 |    false |    4422 |         0 | White Terracotta Bowl Candle                                              | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle07_yellow                                                     |     334 |    false |    4426 |         0 | Yellow Terracotta Bowl Candle                                             | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle08                                                            |     509 |    false |    4601 |         0 | Zombie Arm Candle                                                         | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle09                                                            |     347 |    false |    4439 |         0 | Thin Cast Iron Candlestick                                                | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle09_diamond                                                    |     351 |    false |    4443 |         0 | Thin Diamond Candlestick                                                  | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle09_emerald                                                    |     352 |    false |    4444 |         0 | Thin Emerald Candlestick                                                  | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle09_glass                                                      |     354 |    false |    4446 |         0 | Thin Glass Candlestick                                                    | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle09_gold                                                       |     349 |    false |    4441 |         0 | Thin Gold Candlestick                                                     | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle09_iron                                                       |     348 |    false |    4440 |         0 | Thin Iron Candlestick                                                     | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle09_lapis                                                      |     353 |    false |    4445 |         0 | Thin Lapis Lazuli Candlestick                                             | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle09_redstone                                                   |     350 |    false |    4442 |         0 | Thin Redstone Candlestick                                                 | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle10                                                            |     355 |    false |    4447 |         0 | Large Cast Iron Candelabra                                                | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle10_diamond                                                    |     359 |    false |    4451 |         0 | Large Diamond Candelabra                                                  | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle10_emerald                                                    |     360 |    false |    4452 |         0 | Large Emerald Candelabra                                                  | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle10_glass                                                      |     362 |    false |    4454 |         0 | Large Glass Candelabra                                                    | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle10_gold                                                       |     357 |    false |    4449 |         0 | Large Gold Candelabra                                                     | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle10_iron                                                       |     356 |    false |    4448 |         0 | Large Iron Candelabra                                                     | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle10_lapis                                                      |     361 |    false |    4453 |         0 | Large Lapis Lazuli Candelabra                                             | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle10_redstone                                                   |     358 |    false |    4450 |         0 | Large Redstone Candelabra                                                 | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle11                                                            |     363 |    false |    4455 |         0 | Cast Iron Framed Candle                                                   | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle11_gold                                                       |     365 |    false |    4457 |         0 | Gold Framed Candle                                                        | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle11_iron                                                       |     364 |    false |    4456 |         0 | Iron Framed Candle                                                        | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle12                                                            |     366 |    false |    4458 |         0 | Cast Iron Barred Candle                                                   | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle12_gold                                                       |     368 |    false |    4460 |         0 | Gold Barred Candle                                                        | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle12_iron                                                       |     367 |    false |    4459 |         0 | Iron Barred Candle                                                        | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle13                                                            |     369 |    false |    4461 |         0 | Short Stone Candle                                                        | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle13_castiron                                                   |     371 |    false |    4463 |         0 | Short Cast Iron Candle                                                    | true   |                                                             |
| ATLCraft Candles Mod                | atlcraft:atlcraft_candle13_gold                                                       |     372 |    false |    4464 |         0 | Short Gold Candle                                                         | true   |                                                             |
